"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Year_Structure_Built","Household_Income","Cost_Burden"
"Wythe County, Virginia","115.0","124.0","70.0","05000US51197","51","197","D","Owner","1940 to 1959","<=50% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","71.0","05000US51197","51","197","D","Owner","1940 to 1959","<=50% AMI","N/A"
"Wythe County, Virginia","250.0","117.0","72.0","05000US51197","51","197","S","Owner","1940 to 1959","50.1-80% AMI","All"
"Wythe County, Virginia","180.0","83.0","73.0","05000US51197","51","197","D","Owner","1940 to 1959","50.1-80% AMI","No cost burden"
"Wythe County, Virginia","70.0","79.0","74.0","05000US51197","51","197","D","Owner","1940 to 1959","50.1-80% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","75.0","05000US51197","51","197","D","Owner","1940 to 1959","50.1-80% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","76.0","05000US51197","51","197","D","Owner","1940 to 1959","50.1-80% AMI","N/A"
"Wythe County, Virginia","225.0","115.0","77.0","05000US51197","51","197","S","Owner","1940 to 1959","80.1-120% AMI","All"
"Wythe County, Virginia","225.0","115.0","78.0","05000US51197","51","197","D","Owner","1940 to 1959","80.1-120% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","79.0","05000US51197","51","197","D","Owner","1940 to 1959","80.1-120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","80.0","05000US51197","51","197","D","Owner","1940 to 1959","80.1-120% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","81.0","05000US51197","51","197","D","Owner","1940 to 1959","80.1-120% AMI","N/A"
"Wythe County, Virginia","405.0","207.0","82.0","05000US51197","51","197","S","Owner","1940 to 1959",">120% AMI","All"
"Wythe County, Virginia","405.0","207.0","83.0","05000US51197","51","197","D","Owner","1940 to 1959",">120% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","84.0","05000US51197","51","197","D","Owner","1940 to 1959",">120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","85.0","05000US51197","51","197","D","Owner","1940 to 1959",">120% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","86.0","05000US51197","51","197","D","Owner","1940 to 1959",">120% AMI","N/A"
"Wythe County, Virginia","770.0","242.0","87.0","05000US51197","51","197","S","Owner","1939-","All","All"
"Wythe County, Virginia","200.0","122.0","88.0","05000US51197","51","197","S","Owner","1939-","<=50% AMI","All"
"Wythe County, Virginia","140.0","114.0","89.0","05000US51197","51","197","D","Owner","1939-","<=50% AMI","No cost burden"
"Wythe County, Virginia","25.0","26.0","90.0","05000US51197","51","197","D","Owner","1939-","<=50% AMI","Moderate cost burden"
"Wythe County, Virginia","15.0","31.0","91.0","05000US51197","51","197","D","Owner","1939-","<=50% AMI","Severe cost burden"
"Wythe County, Virginia","20.0","33.0","92.0","05000US51197","51","197","D","Owner","1939-","<=50% AMI","N/A"
"Wythe County, Virginia","115.0","80.0","93.0","05000US51197","51","197","S","Owner","1939-","50.1-80% AMI","All"
"Wythe County, Virginia","90.0","69.0","94.0","05000US51197","51","197","D","Owner","1939-","50.1-80% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","95.0","05000US51197","51","197","D","Owner","1939-","50.1-80% AMI","Moderate cost burden"
"Wythe County, Virginia","25.0","43.0","96.0","05000US51197","51","197","D","Owner","1939-","50.1-80% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","97.0","05000US51197","51","197","D","Owner","1939-","50.1-80% AMI","N/A"
"Wythe County, Virginia","135.0","92.0","98.0","05000US51197","51","197","S","Owner","1939-","80.1-120% AMI","All"
"Wythe County, Virginia","135.0","92.0","99.0","05000US51197","51","197","D","Owner","1939-","80.1-120% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","100.0","05000US51197","51","197","D","Owner","1939-","80.1-120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","101.0","05000US51197","51","197","D","Owner","1939-","80.1-120% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","102.0","05000US51197","51","197","D","Owner","1939-","80.1-120% AMI","N/A"
"Wythe County, Virginia","325.0","153.0","103.0","05000US51197","51","197","S","Owner","1939-",">120% AMI","All"
"Wythe County, Virginia","305.0","150.0","104.0","05000US51197","51","197","D","Owner","1939-",">120% AMI","No cost burden"
"Wythe County, Virginia","20.0","26.0","105.0","05000US51197","51","197","D","Owner","1939-",">120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","106.0","05000US51197","51","197","D","Owner","1939-",">120% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","107.0","05000US51197","51","197","D","Owner","1939-",">120% AMI","N/A"
"Wythe County, Virginia","3150.0","468.0","108.0","05000US51197","51","197","S","Renter","All","All","All"
"Wythe County, Virginia","20.0","34.0","109.0","05000US51197","51","197","S","Renter","2000+","All","All"
"Wythe County, Virginia","20.0","34.0","110.0","05000US51197","51","197","S","Renter","2000+","<=50% AMI","All"
"Wythe County, Virginia","0.0","161.0","111.0","05000US51197","51","197","D","Renter","2000+","<=50% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","112.0","05000US51197","51","197","D","Renter","2000+","<=50% AMI","Moderate cost burden"
"Wythe County, Virginia","20.0","34.0","113.0","05000US51197","51","197","D","Renter","2000+","<=50% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","114.0","05000US51197","51","197","D","Renter","2000+","<=50% AMI","N/A"
"Wythe County, Virginia","0.0","161.0","115.0","05000US51197","51","197","S","Renter","2000+","50.1-80% AMI","All"
"Wythe County, Virginia","0.0","161.0","116.0","05000US51197","51","197","D","Renter","2000+","50.1-80% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","117.0","05000US51197","51","197","D","Renter","2000+","50.1-80% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","118.0","05000US51197","51","197","D","Renter","2000+","50.1-80% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","119.0","05000US51197","51","197","D","Renter","2000+","50.1-80% AMI","N/A"
"Wythe County, Virginia","0.0","161.0","120.0","05000US51197","51","197","S","Renter","2000+","80.1-120% AMI","All"
"Wythe County, Virginia","0.0","161.0","121.0","05000US51197","51","197","D","Renter","2000+","80.1-120% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","122.0","05000US51197","51","197","D","Renter","2000+","80.1-120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","123.0","05000US51197","51","197","D","Renter","2000+","80.1-120% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","124.0","05000US51197","51","197","D","Renter","2000+","80.1-120% AMI","N/A"
"Wythe County, Virginia","0.0","161.0","125.0","05000US51197","51","197","S","Renter","2000+",">120% AMI","All"
"Wythe County, Virginia","0.0","161.0","126.0","05000US51197","51","197","D","Renter","2000+",">120% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","127.0","05000US51197","51","197","D","Renter","2000+",">120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","128.0","05000US51197","51","197","D","Renter","2000+",">120% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","129.0","05000US51197","51","197","D","Renter","2000+",">120% AMI","N/A"
"Wythe County, Virginia","1265.0","356.0","130.0","05000US51197","51","197","S","Renter","1980 to 1999","All","All"
"Wythe County, Virginia","795.0","283.0","131.0","05000US51197","51","197","S","Renter","1980 to 1999","<=50% AMI","All"
"Wythe County, Virginia","275.0","184.0","132.0","05000US51197","51","197","D","Renter","1980 to 1999","<=50% AMI","No cost burden"
"Wythe County, Virginia","170.0","141.0","133.0","05000US51197","51","197","D","Renter","1980 to 1999","<=50% AMI","Moderate cost burden"
"Wythe County, Virginia","345.0","240.0","134.0","05000US51197","51","197","D","Renter","1980 to 1999","<=50% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","135.0","05000US51197","51","197","D","Renter","1980 to 1999","<=50% AMI","N/A"
"Wythe County, Virginia","170.0","149.0","136.0","05000US51197","51","197","S","Renter","1980 to 1999","50.1-80% AMI","All"
"Wythe County, Virginia","150.0","161.0","137.0","05000US51197","51","197","D","Renter","1980 to 1999","50.1-80% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","138.0","05000US51197","51","197","D","Renter","1980 to 1999","50.1-80% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","139.0","05000US51197","51","197","D","Renter","1980 to 1999","50.1-80% AMI","Severe cost burden"
"Wythe County, Virginia","15.0","30.0","140.0","05000US51197","51","197","D","Renter","1980 to 1999","50.1-80% AMI","N/A"
"Wythe County, Virginia","200.0","150.0","141.0","05000US51197","51","197","S","Renter","1980 to 1999","80.1-120% AMI","All"
"Wythe County, Virginia","200.0","150.0","142.0","05000US51197","51","197","D","Renter","1980 to 1999","80.1-120% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","143.0","05000US51197","51","197","D","Renter","1980 to 1999","80.1-120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","144.0","05000US51197","51","197","D","Renter","1980 to 1999","80.1-120% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","145.0","05000US51197","51","197","D","Renter","1980 to 1999","80.1-120% AMI","N/A"
"Wythe County, Virginia","105.0","149.0","146.0","05000US51197","51","197","S","Renter","1980 to 1999",">120% AMI","All"
"Wythe County, Virginia","105.0","149.0","147.0","05000US51197","51","197","D","Renter","1980 to 1999",">120% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","148.0","05000US51197","51","197","D","Renter","1980 to 1999",">120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","149.0","05000US51197","51","197","D","Renter","1980 to 1999",">120% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","150.0","05000US51197","51","197","D","Renter","1980 to 1999",">120% AMI","N/A"
"Wythe County, Virginia","865.0","306.0","151.0","05000US51197","51","197","S","Renter","1960 to 1979","All","All"
"Wythe County, Virginia","350.0","199.0","152.0","05000US51197","51","197","S","Renter","1960 to 1979","<=50% AMI","All"
"Wythe County, Virginia","140.0","93.0","153.0","05000US51197","51","197","D","Renter","1960 to 1979","<=50% AMI","No cost burden"
"Wythe County, Virginia","60.0","86.0","154.0","05000US51197","51","197","D","Renter","1960 to 1979","<=50% AMI","Moderate cost burden"
"Wythe County, Virginia","130.0","149.0","155.0","05000US51197","51","197","D","Renter","1960 to 1979","<=50% AMI","Severe cost burden"
"Wythe County, Virginia","20.0","37.0","156.0","05000US51197","51","197","D","Renter","1960 to 1979","<=50% AMI","N/A"
"Wythe County, Virginia","175.0","158.0","157.0","05000US51197","51","197","S","Renter","1960 to 1979","50.1-80% AMI","All"
"Wythe County, Virginia","40.0","57.0","158.0","05000US51197","51","197","D","Renter","1960 to 1979","50.1-80% AMI","No cost burden"
"Wythe County, Virginia","30.0","49.0","159.0","05000US51197","51","197","D","Renter","1960 to 1979","50.1-80% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","160.0","05000US51197","51","197","D","Renter","1960 to 1979","50.1-80% AMI","Severe cost burden"
"Wythe County, Virginia","105.0","129.0","161.0","05000US51197","51","197","D","Renter","1960 to 1979","50.1-80% AMI","N/A"
"Wythe County, Virginia","145.0","125.0","162.0","05000US51197","51","197","S","Renter","1960 to 1979","80.1-120% AMI","All"
"Wythe County, Virginia","145.0","125.0","163.0","05000US51197","51","197","D","Renter","1960 to 1979","80.1-120% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","164.0","05000US51197","51","197","D","Renter","1960 to 1979","80.1-120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","165.0","05000US51197","51","197","D","Renter","1960 to 1979","80.1-120% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","166.0","05000US51197","51","197","D","Renter","1960 to 1979","80.1-120% AMI","N/A"
"Wythe County, Virginia","195.0","153.0","167.0","05000US51197","51","197","S","Renter","1960 to 1979",">120% AMI","All"
"Wythe County, Virginia","195.0","153.0","168.0","05000US51197","51","197","D","Renter","1960 to 1979",">120% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","169.0","05000US51197","51","197","D","Renter","1960 to 1979",">120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","170.0","05000US51197","51","197","D","Renter","1960 to 1979",">120% AMI","Severe cost burden"
"Wythe County, Virginia","0.0","161.0","171.0","05000US51197","51","197","D","Renter","1960 to 1979",">120% AMI","N/A"
"Wythe County, Virginia","755.0","303.0","172.0","05000US51197","51","197","S","Renter","1940 to 1959","All","All"
"Wythe County, Virginia","130.0","123.0","173.0","05000US51197","51","197","S","Renter","1940 to 1959","<=50% AMI","All"
"Wythe County, Virginia","0.0","161.0","174.0","05000US51197","51","197","D","Renter","1940 to 1959","<=50% AMI","No cost burden"
"Wythe County, Virginia","40.0","49.0","175.0","05000US51197","51","197","D","Renter","1940 to 1959","<=50% AMI","Moderate cost burden"
"Wythe County, Virginia","85.0","111.0","176.0","05000US51197","51","197","D","Renter","1940 to 1959","<=50% AMI","Severe cost burden"
"Wythe County, Virginia","4.0","6.0","177.0","05000US51197","51","197","D","Renter","1940 to 1959","<=50% AMI","N/A"
"Wythe County, Virginia","290.0","168.0","178.0","05000US51197","51","197","S","Renter","1940 to 1959","50.1-80% AMI","All"
"Wythe County, Virginia","200.0","120.0","179.0","05000US51197","51","197","D","Renter","1940 to 1959","50.1-80% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","180.0","05000US51197","51","197","D","Renter","1940 to 1959","50.1-80% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","181.0","05000US51197","51","197","D","Renter","1940 to 1959","50.1-80% AMI","Severe cost burden"
"Wythe County, Virginia","90.0","134.0","182.0","05000US51197","51","197","D","Renter","1940 to 1959","50.1-80% AMI","N/A"
"Wythe County, Virginia","225.0","184.0","183.0","05000US51197","51","197","S","Renter","1940 to 1959","80.1-120% AMI","All"
"Wythe County, Virginia","90.0","106.0","184.0","05000US51197","51","197","D","Renter","1940 to 1959","80.1-120% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","185.0","05000US51197","51","197","D","Renter","1940 to 1959","80.1-120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","186.0","05000US51197","51","197","D","Renter","1940 to 1959","80.1-120% AMI","Severe cost burden"
"Wythe County, Virginia","135.0","155.0","187.0","05000US51197","51","197","D","Renter","1940 to 1959","80.1-120% AMI","N/A"
"Wythe County, Virginia","110.0","118.0","188.0","05000US51197","51","197","S","Renter","1940 to 1959",">120% AMI","All"
"Wythe County, Virginia","30.0","51.0","189.0","05000US51197","51","197","D","Renter","1940 to 1959",">120% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","190.0","05000US51197","51","197","D","Renter","1940 to 1959",">120% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","191.0","05000US51197","51","197","D","Renter","1940 to 1959",">120% AMI","Severe cost burden"
"Wythe County, Virginia","80.0","105.0","192.0","05000US51197","51","197","D","Renter","1940 to 1959",">120% AMI","N/A"
"Wythe County, Virginia","245.0","139.0","193.0","05000US51197","51","197","S","Renter","1939-","All","All"
"Wythe County, Virginia","55.0","72.0","194.0","05000US51197","51","197","S","Renter","1939-","<=50% AMI","All"
"Wythe County, Virginia","20.0","35.0","195.0","05000US51197","51","197","D","Renter","1939-","<=50% AMI","No cost burden"
"Wythe County, Virginia","0.0","161.0","196.0","05000US51197","51","197","D","Renter","1939-","<=50% AMI","Moderate cost burden"
"Wythe County, Virginia","0.0","161.0","197.0","05000US51197","51","197","D","Renter","1939-","<=50% AMI","Severe cost burden"
